jar,date.cat,date,species,treatment,sump,sal,stock.ml,HCl.ml,NaOH.ml,Ca.ml,jar.wt,jar.muss.wt,jar.muss.h2o.wt,h2o.wt,wet.wt,origin,num.bys,tray.wt,tray.gut.wt,gut.wt,shell.wt,shell.length,shell.color,nbs.ph.0,ph.0,mv.0,spec.0,spec.t.0,ph.t.0,do.0,do.perc.0,do.t.0,ca.mv.0,ca.free.0,ca.meas.0,ca.sd.0,date.in,time.in,date.out,time.out,nbs.ph.1,ph.1,mv.1,spec.1,spec.t.1,ph.t.1,do.1,do.perc.1,do.t.1,ca.mv.1,ca.free.1,ca.meas.1,ca.sd.1,alk.0,alk.sd.0,alk.1,alk.sd.1,nh3.0,nh3.1,psi.0,psi.1,comments,light,first.sec,cluster,caldo.0,caldo.1,delox,delph,delta,delam,delt,delfreeca,corrdelta,start.time,end.time,duration,gut,h2o.kg,calph.0,calph.1,R,E,G,flag,S,T,Patm,P,pH,CO2,fCO2,pCO2,fCO2pot,pCO2pot,fCO2insitu,pCO2insitu,HCO3,CO3,DIC,ALK,OmegaAragonite,OmegaCalcite
44,mar.2020,2020-03-06,mytilus_californianus,shell,34,33.7,21.32,23.745,0,0,NA,NA,NA,826.67,9.69,carmet,NA,NA,NA,NA,9.29,NA,NA,8.237,NA,NA,8.141487166,13.5,13.7,258.2,NA,13.5,NA,NA,NA,NA,2020-03-06,15:07:00,2020-03-06,19:49:00,8.209,NA,NA,8.125056799,13.5,13.7,257.3,NA,13.5,NA,NA,NA,NA,4495.746839,NA,4478.219531,NA,NA,NA,0,0,shells from 2020-01-14,dark,first,0,NA,NA,NA,-0.028,-0.017527308,NA,0,NA,NA,2020-03-06 15:07:00,2020-03-06 19:49:00,4.7,NA,0.82667,,,NA,,0.1659219443,8,33.7,13.7,1,0,8.223,1.94E-05,494.5304755,496.3536897,494.5304755,496.3536897,494.5304755,496.3536934,0.003571440173,0.0004093730739,0.004000232237,0.004486983185,6.286877181,9.83826634
45,mar.2020,2020-03-06,mytilus_californianus,shell,34,33.7,1.08,0,3.956,0,NA,NA,NA,854.76,10.58,jenner,NA,NA,NA,NA,10.02,NA,NA,7.141,NA,NA,7.063438158,13.4,13.6,259,NA,13.4,NA,NA,NA,NA,2020-03-06,15:03:00,2020-03-06,19:29:00,7.149,NA,NA,7.092873472,13.6,13.8,258.8,NA,13.6,NA,NA,NA,NA,2015.957667,NA,2042.977307,NA,NA,NA,0,0,shells from 2020-01-14,dark,first,0,NA,NA,NA,0.008,0.02701964,NA,0.2,NA,NA,2020-03-06 15:03:00,2020-03-06 19:29:00,4.433333333,NA,0.85476,,,NA,,-0.2599534857,8,33.7,13.7,1,0,7.145,0.0001288445956,3281.153161,3293.287144,3281.153161,3293.287144,3281.153161,3293.287306,0.001981410271,1.90E-05,0.002129228983,0.002029467487,0.2913934585,0.4559964542
46,mar.2020,2020-03-06,mytilus_californianus,shell,34,33.7,8.61,1.055,0,0,NA,NA,NA,845.31,7.72,carmet,NA,NA,NA,NA,7.35,NA,NA,8.728,NA,NA,8.631273013,13.5,13.7,259.9,NA,13.5,NA,NA,NA,NA,2020-03-06,14:58:00,2020-03-06,19:52:00,8.697,NA,NA,8.550160794,13.5,13.7,259.7,NA,13.5,NA,NA,NA,NA,2381.959615,NA,2374.715243,NA,NA,NA,0,0,shells from 2020-01-14,dark,first,0,NA,NA,NA,-0.031,-0.007244372,NA,0,NA,NA,2020-03-06 14:58:00,2020-03-06 19:52:00,4.9,NA,0.84531,,,NA,,0.08501652222,8,33.7,13.7,1,0,8.7125,2.24E-06,57.14514588,57.35572443,57.14514588,57.35572443,57.14514588,57.35572448,0.0012732431,0.0004503712182,0.001725858267,0.002378337429,6.916499191,10.82355504
4,mar.2020,2020-03-06,mytilus_californianus,shell,34,33.7,16.23,16.169,0,0,NA,NA,NA,860.7,14.53,carmet,NA,NA,NA,NA,13.99,NA,NA,8.268,NA,NA,8.171571646,13.3,13.6,257,NA,13.3,NA,NA,NA,NA,2020-03-06,18:27:00,2020-03-06,21:48:00,8.245,NA,NA,8.148455013,13.3,13.5,256.5,NA,13.3,NA,NA,NA,NA,3539.874882,NA,3534.333232,NA,NA,NA,0,0,shells from 2020-01-14,dark,first,0,NA,NA,NA,-0.023,-0.00554165,NA,0,NA,NA,2020-03-06 18:27:00,2020-03-06 21:48:00,3.35,NA,0.8607,,,NA,,0.05088600765,8,33.7,13.55,1,0,8.2565,1.39E-05,352.8855382,354.1888631,352.8855382,354.1888631,352.8855382,354.188865,0.002756267216,0.0003392541083,0.00310944369,0.003537104057,5.208138855,8.152627098
48,mar.2020,2020-03-06,mytilus_californianus,shell,34,33.7,19.66,24.343,0,0,NA,NA,NA,867.19,11.54,carmet,NA,NA,NA,NA,11,NA,NA,7.286,NA,NA,7.222810078,13.4,13.7,259.1,NA,13.4,NA,NA,NA,NA,2020-03-06,14:49:00,2020-03-06,19:25:00,7.295,NA,NA,7.232237108,13.6,13.8,258.6,NA,13.6,NA,NA,NA,NA,3521.745237,NA,3511.492299,NA,NA,NA,0,0,shells from 2020-01-14,dark,first,0,NA,NA,NA,0.009,-0.010252938,NA,0.2,NA,NA,2020-03-06 14:49:00,2020-03-06 19:25:00,4.6,NA,0.86719,,,NA,,0.08785815518,8,33.7,13.75,1,0,7.2905,0.0001584885048,4042.301671,4057.253437,4042.301671,4057.253437,4042.301671,4057.253682,0.003411038118,4.57E-05,0.003615273639,0.003516618768,0.7026398629,1.099439943
49,mar.2020,2020-03-06,mytilus_californianus,shell,34,33.7,8.02,0,0.336,0,NA,NA,NA,827.31,11.97,jenner,NA,NA,NA,NA,11.61,NA,NA,8.763,NA,NA,8.657927872,13.4,13.6,260.3,NA,13.4,NA,NA,NA,NA,2020-03-06,14:45:00,2020-03-06,19:54:00,8.735,NA,NA,8.633650001,13.4,13.7,259.4,NA,13.4,NA,NA,NA,NA,2435.525575,NA,2427.186317,NA,NA,NA,0,0,shells from 2020-01-14,dark,first,0,NA,NA,NA,-0.028,-0.008339258,NA,0,NA,NA,2020-03-06 14:45:00,2020-03-06 19:54:00,5.15,NA,0.82731,,,NA,,0.05769341408,8,33.7,13.65,1,0,8.749,2.03E-06,51.73527147,51.92603009,51.73527147,51.92603009,51.73527147,51.92603013,0.001254490123,0.0004816957719,0.001738220427,0.002431355946,7.3966369,11.57611627
50,mar.2020,2020-03-06,mytilus_californianus,shell,34,33.7,25.91,33.434,0,0,NA,NA,NA,871.07,25.89,carmet,NA,NA,NA,NA,25.47,NA,NA,7.288,NA,NA,7.230493739,13.6,13.8,259.3,NA,13.6,NA,NA,NA,NA,2020-03-06,14:41:00,2020-03-06,19:21:00,7.319,NA,NA,7.258013558,13.5,13.8,258.7,NA,13.5,NA,NA,NA,NA,4504.292366,NA,4511.630105,NA,NA,NA,0,0,shells from 2020-01-14,dark,first,0,NA,NA,NA,0.031,0.007337739,NA,-0.1,NA,NA,2020-03-06 14:41:00,2020-03-06 19:21:00,4.666666667,NA,0.87107,,,NA,,-0.02688744872,8,33.7,13.8,1,0,7.3035,0.0001970339592,5033.308521,5051.934127,5033.308521,5051.934127,5033.308521,5051.934507,0.004372283888,6.06E-05,0.004629890004,0.004507961236,0.930456848,1.455764164
51,mar.2020,2020-03-06,mytilus_californianus,shell,34,33.7,25.03,31.465,0,0,NA,NA,NA,873.05,15.05,jenner,NA,NA,NA,NA,14.37,NA,NA,7.692,NA,NA,7.605939377,13.9,14.1,256.5,NA,13.9,NA,NA,NA,NA,2020-03-06,14:39:00,2020-03-06,19:15:00,7.695,NA,NA,7.611538109,13.5,13.9,255.8,NA,13.5,NA,NA,NA,NA,4594.601178,NA,4568.386298,NA,NA,NA,0,0,shells from 2020-01-14,dark,first,0,NA,NA,NA,0.003,-0.02621488,NA,-0.4,NA,NA,2020-03-06 14:39:00,2020-03-06 19:15:00,4.6,NA,0.87305,,,NA,,0.1731180674,8,33.7,14,1,0,7.6935,7.77E-05,1997.341369,2004.689011,1997.341369,2004.689011,1997.341369,2004.68907,0.004255702956,0.0001457528868,0.004479160777,0.004581493738,2.240055821,3.50327587
52,mar.2020,2020-03-06,mytilus_californianus,shell,34,33.7,7.92,1.926,0,0,NA,NA,NA,857.4,9.14,carmet,NA,NA,NA,NA,8.75,NA,NA,8.828,NA,NA,8.716044219,13.8,14,257.9,NA,13.8,NA,NA,NA,NA,2020-03-06,14:35:00,2020-03-06,19:10:00,8.806,NA,NA,8.710384519,13.8,14,256.8,NA,13.8,NA,NA,NA,NA,2201.093935,NA,2194.408702,NA,NA,NA,0,0,shells from 2020-01-14,dark,first,0,NA,NA,NA,-0.022,-0.006685233,NA,0,NA,NA,2020-03-06 14:35:00,2020-03-06 19:10:00,4.583333333,NA,0.8574,,,NA,,0.07146288342,8,33.7,14,1,0,8.817,1.41E-06,36.35510014,36.48855209,36.35510014,36.48855209,36.35510014,36.48855211,0.001028782897,0.0004682509748,0.001498448257,0.002197751319,7.196470521,11.25474211
53,mar.2020,2020-03-06,mytilus_californianus,shell,34,33.7,7.24,5.632,0,0,NA,NA,NA,809.29,20.21,jenner,NA,NA,NA,NA,19.7,NA,NA,8.314,NA,NA,8.189414454,13.8,14,258.6,NA,13.8,NA,NA,NA,NA,2020-03-06,14:31:00,2020-03-06,19:02:00,8.272,NA,NA,8.16368674,13.4,13.5,258,NA,13.4,NA,NA,NA,NA,1657.900644,NA,1655.2569,NA,NA,NA,0,0,shells from 2020-01-14,dark,first,0,NA,NA,NA,-0.042,-0.002643744,NA,-0.4,NA,NA,2020-03-06 14:31:00,2020-03-06 19:02:00,4.516666667,NA,0.80929,,,NA,,0.0120229021,8,33.7,13.75,1,0,8.293,5.64E-06,143.7670046,144.2966018,143.7670046,144.2966018,143.7670046,144.2966021,0.001218104688,0.0001644379556,0.0013881822,0.001656578772,2.525724406,3.951975463
55,mar.2020,2020-03-06,mytilus_californianus,shell,34,33.7,20.54,24.313,0,0,NA,NA,NA,809.82,8.59,jenner,NA,NA,NA,NA,8.5,NA,NA,8.025,NA,NA,7.948340587,13.9,14,256.9,NA,13.9,NA,NA,NA,NA,2020-03-06,14:24:00,2020-03-06,18:54:00,8.006,NA,NA,7.920146713,13.7,13.9,256.5,NA,13.7,NA,NA,NA,NA,4006.541798,NA,3991.999519,NA,NA,NA,0,0,shells from 2020-01-14,dark,first,0,NA,NA,NA,-0.019,-0.014542279,NA,-0.2,NA,NA,2020-03-06 14:24:00,2020-03-06 18:54:00,4.5,NA,0.80982,,,NA,,0.1539428546,8,33.7,13.95,1,0,8.0155,3.00E-05,769.0092343,771.8362393,769.0092343,771.8362393,769.0092343,771.8362481,0.003439510892,0.0002468380048,0.003716314335,0.003999270659,3.793145266,5.932793932
6,mar.2020,2020-03-06,mytilus_californianus,shell,34,33.7,1.47,0,1.239,0,NA,NA,NA,851.95,13.36,carmet,NA,NA,NA,NA,13.07,NA,NA,7.705,NA,NA,7.568584868,13.3,13.6,258.3,NA,13.3,NA,NA,NA,NA,2020-03-06,18:18:00,2020-03-06,21:35:00,7.661,NA,NA,7.511171858,13.3,13.5,257.7,NA,13.3,NA,NA,NA,NA,1025.447484,NA,1039.717188,NA,NA,NA,0,0,shells from 2020-01-14,dark,first,0,NA,NA,NA,-0.044,0.014269704,NA,0,NA,NA,2020-03-06 18:18:00,2020-03-06 21:35:00,3.283333333,NA,0.85195,,,NA,,-0.1416473692,8,33.7,13.55,1,0,7.683,1.78E-05,450.3105629,451.973925,450.3105629,451.973925,450.3105629,451.973928,0.0009377754319,3.08E-05,0.0009863757426,0.001032582336,0.4733471188,0.7409586731
7,mar.2020,2020-03-06,mytilus_californianus,shell,34,33.7,10.66,6.773,0,0,NA,NA,NA,795.55,10.13,jenner,NA,NA,NA,NA,9.69,NA,NA,8.597,NA,NA,8.499820598,13.3,13.6,258,NA,13.3,NA,NA,NA,NA,2020-03-06,18:14:00,2020-03-06,21:58:00,8.565,NA,NA,8.466751458,13.2,13.5,257.8,NA,13.2,NA,NA,NA,NA,2725.790035,NA,2711.281393,NA,NA,NA,0,0,shells from 2020-01-14,dark,first,0,NA,NA,NA,-0.032,-0.014508642,NA,-0.1,NA,NA,2020-03-06 18:14:00,2020-03-06 21:58:00,3.733333333,NA,0.79555,,,NA,,0.1595304918,8,33.7,13.55,1,0,8.581,4.01E-06,101.7209723,102.096562,101.7209723,102.096562,101.7209723,102.0965621,0.001676212251,0.0004355612669,0.002115786812,0.002718535714,6.686623848,10.46698854
8,mar.2020,2020-03-06,mytilus_californianus,shell,34,33.7,0.88,0,2.23,0,NA,NA,NA,849.56,20.93,carmet,NA,NA,NA,NA,20.27,NA,NA,7.538,NA,NA,7.392852308,13.3,13.6,258.7,NA,13.3,NA,NA,NA,NA,2020-03-06,18:11:00,2020-03-06,21:29:00,7.512,NA,NA,7.393093738,13.3,13.6,258.4,NA,13.3,NA,NA,NA,NA,1366.522605,NA,1345.861315,NA,NA,NA,0,0,shells from 2020-01-14,dark,first,0,NA,NA,NA,-0.026,-0.02066129,NA,0,NA,NA,2020-03-06 18:11:00,2020-03-06 21:29:00,3.3,NA,0.84956,,,NA,,0.1312060332,8,33.7,13.6,1,0,7.525,3.46E-05,879.2845813,882.5318155,879.2845813,882.5318155,879.2845813,882.5318271,0.001274256527,2.92E-05,0.00133806308,0.00135619196,0.4478918007,0.7010437692
9,mar.2020,2020-03-06,mytilus_californianus,shell,34,33.7,1.66,0,0.798,0,NA,NA,NA,818.81,14,jenner,NA,NA,NA,NA,13.35,NA,NA,7.884,NA,NA,7.721836587,13.5,13.6,259.1,NA,13.5,NA,NA,NA,NA,2020-03-06,18:09:00,2020-03-06,21:39:00,7.809,NA,NA,7.658247292,13.3,13.5,258.3,NA,13.3,NA,NA,NA,NA,876.3349604,NA,889.5277382,NA,NA,NA,0,0,shells from 2020-01-14,dark,first,0,NA,NA,NA,-0.075,0.0131927778,NA,-0.2,NA,NA,2020-03-06 18:09:00,2020-03-06 21:39:00,3.5,NA,0.81881,,,NA,,-0.1155952744,8,33.7,13.55,1,0,7.8465,9.96E-06,252.3318801,253.2637699,252.3318801,253.2637699,252.3318801,253.2637708,0.0007629957338,3.66E-05,0.0008095573577,0.0008829313493,0.561957128,0.8796627808
11,mar.2020,2020-03-06,mytilus_californianus,shell,34,33.7,10.66,15.373,0,0,NA,NA,NA,805.85,13.73,jenner,NA,NA,NA,NA,13.21,NA,NA,6.946,NA,NA,6.895332146,13.4,13.6,259.6,NA,13.4,NA,NA,NA,NA,2020-03-06,18:01:00,2020-03-06,21:14:00,6.977,NA,NA,6.925304177,13.3,13.6,258.7,NA,13.3,NA,NA,NA,NA,1872.746386,NA,1894.254198,NA,NA,NA,0,0,shells from 2020-01-14,dark,first,0,NA,NA,NA,0.031,0.021507812,NA,-0.1,NA,NA,2020-03-06 18:01:00,2020-03-06 21:14:00,3.216666667,NA,0.80585,,,NA,,-0.2039442991,8,33.7,13.6,1,0,6.9615,0.0001844507162,4682.722006,4700.087881,4682.722006,4700.087881,4682.722006,4700.088211,0.001853730223,1.16E-05,0.002049777746,0.001883500292,0.1780522722,0.2786888168
17,nov.2021.diss,2021-11-18,mytilus_californianus,shell.accl,ambient,32.26,0,0,0,0,NA,NA,NA,528.54,8.4,carmet,0,0,0,0,8.01,NA,NA,7.392,NA,-52.6,NA,NA,14.1,266.2,NA,14.1,NA,NA,NA,NA,2021-11-19,10:40:00,2021-11-21,17:42:00,7.211,NA,-42.9,NA,NA,14.5,243.8,NA,14.5,NA,NA,NA,NA,2670.375719,1.46657138,2732.074276,1.180241027,0,0,0,0,,dark,first,51,NA,NA,NA,-0.181,0.061698557,0,0.4,NA,0.061698557,2021-11-19 10:40:00,2021-11-21 17:42:00,55.03333333,1,0.52854,,,NA,,-0.0369883141,8,32.26,14.3,1,0,7.3015,0.0001213504881,3126.952137,3138.421171,3126.952137,3138.421171,3126.952137,3138.421323,0.002614999378,3.61E-05,0.002772432723,0.002701224998,0.5582650214,0.8753364405
21,nov.2021.diss,2021-11-18,mytilus_californianus,shell.accl,ambient,32.36,0,0,0,0,NA,NA,NA,533.07,9.58,carmet,0,0,0,0,9.2,NA,NA,7.488,NA,-58,7.391906912,14.2,14.2,266.7,NA,14.2,NA,NA,NA,NA,2021-11-19,10:50:00,2021-11-21,17:49:00,7.327,NA,-49.3,7.392609586,14.5,14.5,249.8,NA,14.5,NA,NA,NA,NA,2684.770421,1.56621573,2708.569182,3.789893111,0,0,0,0,,dark,first,51,NA,NA,NA,-0.161,0.023798761,0,0.3,NA,0.023798761,2021-11-19 10:50:00,2021-11-21 17:49:00,54.98333333,1,0.53307,,,NA,,-0.01253977377,8,32.36,14.35,1,0,7.4075,9.33E-05,2409.15617,2417.980972,2409.15617,2417.980972,2409.15617,2417.981061,0.002587508919,4.57E-05,0.002726508716,0.002696669802,0.7062595064,1.106981007
22,nov.2021.diss,2021-11-18,mytilus_californianus,shell.accl,ambient,32.34,0,0,0,0,NA,NA,NA,530.16,6.64,carmet,0,0,0,0,6.3,NA,NA,7.506,NA,-59.1,NA,NA,14.1,266.8,NA,14.1,NA,NA,NA,NA,2021-11-19,10:51:00,2021-11-21,17:51:00,7.335,NA,-49.6,NA,NA,14.4,252.9,NA,14.4,NA,NA,NA,NA,2683.2954,1.010278802,2718.878074,3.34229879,0,0,0,0,,dark,first,51,NA,NA,NA,-0.171,0.035582674,0,0.3,NA,0.035582674,2021-11-19 10:51:00,2021-11-21 17:51:00,55,1,0.53016,,,NA,,-0.0272215158,8,32.34,14.25,1,0,7.4205,9.11E-05,2344.616242,2353.214845,2344.616242,2353.214845,2344.616242,2353.21493,0.002588888391,4.69E-05,0.002726947833,0.002701086737,0.7258535102,1.137986659
1,nov.2021.diss,2021-11-18,mytilus_californianus,shell.accl,ambient,32.19,0,0,0,0,NA,NA,NA,535.55,9.12,carmet,0,0,0,0,8.73,NA,NA,7.242,NA,-44.6,NA,NA,14.2,265.4,NA,14.2,NA,NA,NA,NA,2021-11-19,9:49:00,2021-11-21,17:23:00,7.09,NA,-36.8,NA,NA,14.5,232.6,NA,14.5,NA,NA,NA,NA,2615.30619,1.919270944,2784.946002,5.546323187,0,0,0,0,,dark,first,51,NA,NA,NA,-0.152,0.169639812,0,0.3,NA,0.169639812,2021-11-19 9:49:00,2021-11-21 17:23:00,55.56666667,1,0.53555,,,NA,,-0.09364168539,8,32.19,14.35,1,0,7.166,0.0001665009272,4293.564615,4309.325897,4293.564615,4309.325897,4293.564615,4309.326181,0.002637005523,2.64E-05,0.002829929618,0.002700126096,0.4089965415,0.6413097988
2,nov.2021.diss,2021-11-18,mytilus_californianus,shell.accl,ambient,32.17,0,0,0,0,NA,NA,NA,528.76,9.39,carmet,0,0,0,0,9.11,NA,NA,7.203,NA,-42.6,7.080857287,14.2,14.1,266.2,NA,14.1,NA,NA,NA,NA,2021-11-19,9:52:00,2021-11-21,17:30:00,7.069,NA,-35.3,NA,NA,14.5,246.2,NA,14.5,NA,NA,NA,NA,2619.878672,3.316250749,2738.378403,6.647082648,0,0,0,0,,dark,first,51,NA,NA,NA,-0.134,0.118499731,0,0.4,NA,0.118499731,2021-11-19 9:52:00,2021-11-21 17:30:00,55.63333333,1,0.52876,,,NA,,-0.06181480503,8,32.17,14.3,1,0,7.136,0.0001765398936,4545.520727,4562.22047,4545.520727,4562.22047,4545.520727,4562.220785,0.002620756469,2.44E-05,0.002821713462,0.002679128538,0.3779174574,0.5926728447
6,nov.2021.diss,2021-11-18,mytilus_californianus,shell.accl,ambient,32.39,0,0,0,0,NA,NA,NA,529.29,8.15,carmet,0,0,0,0,7.93,NA,NA,8.524,NA,-113.7,8.305880475,14,14,267,NA,14,NA,NA,NA,NA,2021-11-19,10:05:00,2021-11-21,18:05:00,8.202,NA,-96.4,8.198605955,14.6,14.6,239.2,NA,14.6,NA,NA,NA,NA,3198.700586,2.114027083,3120.974838,0.972053874,0,0,0,0,,dark,first,51,NA,NA,NA,-0.322,-0.077725748,0,0.6,NA,-0.077725748,2021-11-19 10:05:00,2021-11-21 18:05:00,56,1,0.52929,,,NA,,0.0463198761,8,32.39,14.3,1,0,8.363,9.89E-06,255.6964122,256.6301876,255.6964122,256.6301876,255.6964122,256.6301887,0.002294154608,0.0003723181039,0.002676363412,0.003159837712,5.756850227,9.024526056
7,nov.2021.diss,2021-11-18,mytilus_californianus,shell.accl,ambient,32.44,0,0,0,0,NA,NA,NA,537.82,7.64,carmet,0,0,0,0,7.34,NA,NA,8.532,NA,-114,NA,NA,14.1,267.1,NA,14.1,NA,NA,NA,NA,2021-11-19,10:07:00,2021-11-21,18:10:00,8.197,NA,-95.6,NA,NA,14.5,248.1,NA,14.5,NA,NA,NA,NA,3214.671875,1.62597319,3129.924459,1.689001036,0,0,0,0,,dark,first,51,NA,NA,NA,-0.335,-0.084747416,0,0.4,NA,-0.084747416,2021-11-19 10:07:00,2021-11-21 18:10:00,56.05,1,0.53782,,,NA,,0.05539387428,8,32.44,14.3,1,0,8.3645,9.96E-06,257.2026699,258.1424229,257.2026699,258.1424229,257.2026699,258.1424241,0.002298285157,0.0003760933435,0.002684336494,0.003172298167,5.814448213,9.113307105
11,nov.2021.diss,2021-11-18,mytilus_californianus,shell.accl,ambient,32.4,0,0,0,0,NA,NA,NA,530.23,12.02,carmet,0,0,0,0,11.68,NA,NA,7.775,NA,-72.6,7.471594163,14.1,14.1,266,NA,14.1,NA,NA,NA,NA,2021-11-19,10:19:00,2021-11-21,17:58:00,7.366,NA,-51.3,7.4287624,14.7,14.7,244.8,NA,14.7,NA,NA,NA,NA,2641.264565,2.041327944,2668.711175,0.4316427565,0,0,0,0,,dark,first,51,NA,NA,NA,-0.409,0.02744661,0,0.6,NA,0.02744661,2021-11-19 10:19:00,2021-11-21 17:58:00,55.65,1,0.53023,,,NA,,-0.01119476549,8,32.4,14.4,1,0,7.5705,6.80E-05,1765.023946,1771.473586,1765.023946,1771.473586,1765.023946,1771.473641,0.002489439896,6.90E-05,0.002626522175,0.00265498787,1.067733913,1.673548718
12,nov.2021.diss,2021-11-18,mytilus_californianus,shell.accl,ambient,32.38,0,0,0,0,NA,NA,NA,540,9.17,carmet,0,0,0,0,8.8,NA,NA,7.695,NA,-68.9,NA,NA,14.1,266.5,NA,14.1,NA,NA,NA,NA,2021-11-19,10:21:00,2021-11-21,18:00:00,7.382,NA,-52.4,NA,NA,14.5,250.2,NA,14.5,NA,NA,NA,NA,2643.540904,2.265134499,2668.669099,0.3651089368,0,0,0,0,,dark,first,51,NA,NA,NA,-0.313,0.025128195,0,0.4,NA,0.025128195,2021-11-19 10:21:00,2021-11-21 18:00:00,55.65,1,0.54,,,NA,,-0.01385406487,8,32.38,14.3,1,0,7.5385,7.05E-05,1819.540892,1826.203215,1819.540892,1826.203215,1819.540892,1826.203271,0.002507228898,6.21E-05,0.002639828461,0.002656105002,0.9602333436,1.505261698
16,nov.2021.diss,2021-11-18,mytilus_californianus,shell.accl,ambient,32.2,0,0,0,0,NA,NA,NA,531.6,9.7,carmet,0,0,0,0,9.36,NA,NA,7.422,NA,-53.8,7.267675185,14.1,14.1,266.3,NA,14.1,NA,NA,NA,NA,2021-11-19,10:38:00,2021-11-21,17:38:00,7.237,NA,-44.4,7.328790137,14.6,14.6,248.4,NA,14.6,NA,NA,NA,NA,2665.485169,1.243782724,2784.570302,0.6017202558,0,0,0,0,,dark,first,51,NA,NA,NA,-0.185,0.119085133,0,0.5,NA,0.119085133,2021-11-19 10:38:00,2021-11-21 17:38:00,55,1,0.5316,,,NA,,-0.06148568056,8,32.2,14.35,1,0,7.3295,0.0001148145021,2963.396266,2974.254637,2963.396266,2974.254637,2963.396266,2974.254774,0.002632672664,3.87E-05,0.002786184251,0.002725027736,0.5989217504,0.9391351922
1,mar.2020,2020-03-06,mytilus_californianus,shell.long,34,33.7,18.97,23.615,0,0,NA,NA,NA,543.73,16.4,jenner,NA,NA,NA,NA,15.32,NA,NA,7.535,NA,NA,7.454504336,13.2,13.4,255.4,NA,13.2,NA,NA,NA,NA,2020-03-06,21:37:00,2020-03-11,11:08:00,7.5,NA,NA,7.438951802,13.3,13.4,202.1,NA,13.3,NA,NA,NA,NA,3626.740705,NA,3723.162332,NA,NA,NA,0,0,shells from 2020-01-14,dark,first,0,NA,NA,NA,-0.035,0.096421627,NA,0.1,NA,NA,2020-03-06 21:37:00,2020-03-11 11:08:00,108.5166667,NA,0.54373,,,NA,,-0.01576785237,8,33.7,13.4,1,0,7.5175,9.73E-05,2453.645023,2462.745454,2453.645023,2462.745454,2453.645023,2462.745545,0.003495827522,7.80E-05,0.003671100514,0.003674951519,1.197322783,1.874817255
2,mar.2020,2020-03-06,mytilus_californianus,shell.long,34,33.7,20.93,20.029,0,0,NA,NA,NA,531.01,22.24,carmet,NA,NA,NA,NA,21.36,NA,NA,8.352,NA,NA,8.267095759,13.2,13.5,255.3,NA,13.2,NA,NA,NA,NA,2020-03-06,21:55:00,2020-03-11,10:49:00,8.137,NA,NA,8.053761892,13.1,13.3,139.6,NA,13.1,NA,NA,NA,NA,4664.218705,NA,4625.579056,NA,NA,NA,0,0,shells from 2020-01-14,dark,first,0,NA,NA,NA,-0.215,-0.038639649,NA,-0.1,NA,NA,2020-03-06 21:55:00,2020-03-11 10:49:00,107.9,NA,0.53101,,,NA,,0.004451262269,8,33.7,13.4,1,0,8.2445,1.99E-05,501.0504145,502.9055507,501.0504145,502.9055507,501.0504145,502.9055548,0.003656557508,0.0004436182238,0.004120053111,0.004644898881,6.808151861,10.66004958
3,mar.2020,2020-03-06,mytilus_californianus,shell.long,34,33.7,24.25,31.232,0,0,NA,NA,NA,548.12,13.05,jenner,NA,NA,NA,NA,12.35,NA,NA,7.5,NA,NA,7.435088957,13.4,13.6,256,NA,13.4,NA,NA,NA,NA,2020-03-06,21:31:00,2020-03-11,11:14:00,7.478,NA,NA,7.411770225,13.1,13.2,202.8,NA,13.1,NA,NA,NA,NA,4519.268819,NA,4572.807944,NA,NA,NA,0,0,shells from 2020-01-14,dark,first,0,NA,NA,NA,-0.022,0.053539125,NA,-0.3,NA,NA,2020-03-06 21:31:00,2020-03-11 11:14:00,108.7166667,NA,0.54812,,,NA,,-0.01092833091,8,33.7,13.4,1,0,7.489,0.0001289134322,3251.729952,3263.801953,3251.729952,3263.801953,3251.729952,3263.802113,0.004342805009,9.08E-05,0.00456249541,0.004546038382,1.393097035,2.181341906
4,mar.2020,2020-03-06,mytilus_californianus,shell.long,34,33.7,16.23,16.169,0,0,NA,NA,NA,537.01,14.53,carmet,NA,NA,NA,NA,13.99,NA,NA,8.245,NA,NA,8.148455013,13.3,13.5,256.5,NA,13.3,NA,NA,NA,NA,2020-03-06,21:52:00,2020-03-11,10:52:00,8.105,NA,NA,8.020478948,13.2,13.3,203.1,NA,13.2,NA,NA,NA,NA,3534.333232,NA,3525.830461,NA,NA,NA,0,0,shells from 2020-01-14,dark,first,0,NA,NA,NA,-0.14,-0.008502771,NA,-0.1,NA,NA,2020-03-06 21:52:00,2020-03-11 10:52:00,108,NA,0.53701,,,NA,,0.001511024096,8,33.7,13.4,1,0,8.175,1.78E-05,448.421311,450.0812354,448.421311,450.0812354,448.421311,450.0812386,0.002856972712,0.0002922360969,0.003166992837,0.003530081847,4.484838797,7.022351885
